tmdb_id,title,popularity,vote_average,vote_count,budget,revenue,release_date,genres,Sentiment
348,Alien,94.184658,7.9,4470,11000000,104931801,5/25/1979,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",-0.83
30497,The Texas Chain Saw Massacre,29.262427,7.2,590,85000,30859000,10/1/1974,"[{""id"": 27, ""name"": ""Horror""}]",-0.92
27586,The Runaways,17.611971,6.3,254,10000000,2995811,3/19/2010,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",0.65
14811,Fiddler on the Roof,7.623979,7.4,134,9000000,83304330,11/3/1971,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",-0.34
660,Thunderball,31.036,6.5,562,5500000,141195658,12/16/1965,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",0.93
40794,Loose Cannons,7.720692,7.0,118,7000000,8220215,2/12/2010,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",-0.11
9400,Set It Off,6.717994,6.9,66,9000000,41590886,11/6/1996,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",-0.94
16162,The Best Man,3.951041,6.8,38,9000000,34573780,10/22/1999,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",0.67
10585,Child's Play,27.600843,6.3,581,9000000,44196684,11/8/1988,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",0.25
2359,Sicko,14.098952,7.3,235,9000000,24538513,5/18/2007,"[{""id"": 99, ""name"": ""Documentary""}]",-0.26
238636,The Purge: Anarchy,82.975841,6.6,1954,9000000,108782847,7/17/2014,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",0.94
11282,Harold & Kumar Go to White Castle,18.514292,6.6,693,9000000,23936908,5/30/2004,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",0.97
14181,Boiler Room,11.233081,6.5,201,26000000,28780255,2/18/2000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",0.04
1621,Trading Places,34.022209,7.1,738,40600000,90400000,6/7/1983,"[{""id"": 35, ""name"": ""Comedy""}]",-0.84
9656,Black Christmas,4.134327,4.8,119,9000000,21510851,12/25/2006,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",-0.15
1619,The Way of the Gun,8.775844,6.4,100,8500000,19125401,9/8/2000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",0.02
9685,Igby Goes Down,2.062087,6.5,95,9000000,4777465,9/13/2002,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0.8
14425,PCU,8.738737,6.0,41,9000000,4350774,4/29/1994,"[{""id"": 35, ""name"": ""Comedy""}]",0.5
15568,Gracie,2.365328,6.0,17,9000000,2955039,6/1/2007,"[{""id"": 18, ""name"": ""Drama""}]",0.05
67675,Glee: The Concert Movie,9.933926,6.8,79,9000000,18663238,8/11/2011,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10751, ""name"": ""Family""}]",0.82
250349,Barbecue,5.119593,5.8,214,6000000,14348529,4/30/2014,"[{""id"": 35, ""name"": ""Comedy""}]",0.16
39806,Princess Kaiulani,0.717811,4.8,14,9000000,771499,5/14/2010,"[{""id"": 18, ""name"": ""Drama""}]",-0.51
15699,Opal Dream,1.458884,6.1,7,5000000,140666,11/22/2006,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10769, ""name"": ""Foreign""}]",0.02
17926,Undiscovered,2.009597,4.5,12,9000000,1046166,8/26/2005,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",-0.1
9671,Crocodile Dundee,16.072466,6.3,503,5000000,328203506,9/26/1986,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",0.15
13483,Awake,18.172736,6.3,395,86000000,14373825,11/28/2007,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",-0.79
1547,The Lost Boys,24.750909,6.8,538,8500000,32222567,7/31/1987,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",-0.05
25196,Crazy Heart,17.697042,6.8,274,7000000,39462438,12/16/2009,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",0.92
16323,The Rose,7.000949,6.8,28,9250000,29174648,11/7/1979,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",-0.52
175528,Baggage Claim,11.436405,5.6,85,8500000,22456509,9/27/2013,"[{""id"": 35, ""name"": ""Comedy""}]",0.1
8069,Barbarella,14.171759,5.7,146,9000000,2500000,10/10/1968,"[{""id"": 878, ""name"": ""Science Fiction""}]",0.6
16727,The Namesake,3.604863,6.8,50,12000000,20138836,9/2/2006,"[{""id"": 18, ""name"": ""Drama""}]",-0.28
272693,The DUFF,40.28709,6.8,1322,8500000,43528634,2/20/2015,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",0.74
10696,Glitter,3.809131,3.4,38,22000000,5271666,9/21/2001,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",-0.77
29963,Bright Star,9.230073,6.8,107,8500000,4440055,11/5/2009,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",-0.22
26022,My Name Is Khan,14.719886,7.7,232,12000000,42345360,2/12/2010,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0.79
152747,All Is Lost,28.540614,6.6,671,9000000,6108720,10/18/2013,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",-0.97
62676,Limbo,0.034259,7.0,17,8000000,1997807,6/4/1999,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",-0.89
1116,The Wind That Shakes the Barley,6.787967,7.1,154,6500000,22889018,5/18/2006,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",-0.69
185008,Yeh Jawaani Hai Deewani,3.353176,7.2,79,7700000,46000000,5/31/2013,"[{""id"": 10749, ""name"": ""Romance""}]",-0.4
11620,Quo Vadis,7.973109,7.0,63,8250000,30000000,11/8/1951,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",-0.68
680,Pulp Fiction,121.463076,8.3,8428,8000000,213928762,10/8/1994,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",-0.28
242582,Nightcrawler,89.095538,7.6,3395,8500000,38697217,10/23/2014,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",0.22
11217,Club Dread,2.62082,5.1,107,8500000,5001655,2/27/2004,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",0.0
15121,The Sound of Music,37.960289,7.4,941,8200000,286214286,3/2/1965,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",-0.42
2619,Splash,21.735068,6.1,321,8000000,69821334,3/9/1984,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",-0.38
773,Little Miss Sunshine,14.793177,7.5,1686,8000000,100523181,7/26/2006,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",-0.21
235,Stand by Me,51.109279,7.8,1522,8000000,52287414,8/22/1986,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",0.3
170,28 Days Later,45.490374,7.1,1777,5000000,82719885,10/31/2002,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",-0.05
10734,Escape from Alcatraz,26.356697,7.2,561,8000000,43000000,6/22/1979,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",-0.99
37964,Brown Sugar,3.501158,7.0,31,8000000,27362712,10/5/2002,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",-0.85
40807,50/50,33.372828,7.0,1261,8000000,39187783,9/30/2011,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0.5
225565,That Awkward Moment,37.821106,6.1,1004,8000000,26049082,1/29/2014,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0.23
668,On Her Majesty's Secret Service,25.289665,6.5,456,6500000,81974493,12/12/1969,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",0.55
11596,New Nightmare,14.730796,6.4,291,14000000,18090181,10/13/1994,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 14, ""name"": ""Fantasy""}]",-0.03
14429,Drive Me Crazy,4.482714,5.8,62,8000000,22593409,10/1/1999,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]",0.66
13751,Akeelah and the Bee,4.932893,6.7,81,8000000,18948425,4/28/2006,"[{""id"": 18, ""name"": ""Drama""}]",0.67
9490,Half Baked,7.894489,6.4,177,8000000,17460020,1/16/1998,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",-0.98
14536,New in Town,13.987772,5.2,99,8000000,29010817,1/30/2009,"[{""id"": 35, ""name"": ""Comedy""}]",-0.34
1359,American Psycho,45.310443,7.3,2066,7000000,34266564,4/13/2000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",0.44
9962,The Good Girl,9.799177,6.1,181,8000000,16856124,1/12/2002,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0.62
15049,Bon Cop Bad Cop,5.069095,6.5,42,8000000,12671300,7/6/2006,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",0.2
22821,The Boondock Saints II: All Saints Day,13.517017,5.9,261,8000000,10629321,11/24/2009,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",-0.54
37735,Easy A,45.395839,6.7,2210,8000000,74952305,9/10/2010,"[{""id"": 35, ""name"": ""Comedy""}]",-0.56
10873,Shadow of the Vampire,5.93923,6.6,148,8000000,8279017,5/15/2000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",-0.49
51588,Prom,11.837067,5.7,134,8000000,10130000,4/29/2011,"[{""id"": 35, ""name"": ""Comedy""}]",-0.85
291270,Anomalisa,21.024346,7.0,459,8000000,5659286,12/30/2015,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0.34
44009,Another Year,7.235794,7.0,97,8000000,18124262,11/5/2010,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",-0.72
13154,Showdown in Little Tokyo,8.403859,5.7,95,8000000,2275557,8/23/1991,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",0.09
43923,It's Kind of a Funny Story,13.143045,6.9,672,8000000,6491240,7/6/2010,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",-0.15
26306,Prefontaine,8.717235,6.7,21,8000000,589304,1/24/1997,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",-0.35
198277,Begin Again,35.735689,7.3,1254,8000000,63464861,9/7/2013,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",0.75
7870,Down in the Valley,7.433574,5.9,63,8000000,852872,5/13/2005,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",-0.98
13072,Brooklyn Rules,4.090382,5.8,18,8000000,458232,4/30/2007,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",-0.34
10288,Fido,5.244518,6.6,135,8000000,426224,9/7/2006,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",-0.72
44147,Wild Target,10.791954,6.4,215,8000000,3453043,6/17/2010,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",0.58
13197,10th & Wolf,3.942464,6.3,24,8000000,143451,2/19/2006,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",0.36
251321,Aloft,6.500835,5.1,41,8000000,53086,2/12/2014,"[{""id"": 18, ""name"": ""Drama""}]",0.55
149,Akira,39.338097,7.8,773,8000000,553171,7/16/1988,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 16, ""name"": ""Animation""}]",-0.0
10425,The Death and Life of Bobby Z,12.893219,5.8,103,22000000,413454,7/23/2007,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",0.01
49081,The Rocket: The Legend of Rocket Richard,0.983484,6.1,17,8000000,2019009,10/25/2005,"[{""id"": 18, ""name"": ""Drama""}]",0.62
302,Swimming Pool,11.000654,6.4,153,7800000,22441323,5/18/2003,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",-0.79
403,Driving Miss Daisy,19.585801,7.0,350,7500000,145793296,12/13/1989,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0.06
33542,Rumble in the Bronx,17.318839,6.5,240,7500000,32392047,1/30/1995,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",0.02
9388,Thank You for Smoking,29.01153,7.1,664,6500000,24793509,9/5/2005,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",-0.21
1691,Hostel: Part II,20.745052,5.6,453,10200000,35619521,6/8/2007,"[{""id"": 27, ""name"": ""Horror""}]",0.73
24684,An Education,16.990308,6.8,409,7500000,26096852,10/29/2009,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0.16
2610,Shopgirl,4.820166,5.7,75,10284523,11588205,10/21/2005,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0.87
11022,Narc,8.526635,6.8,142,6500000,12633747,1/14/2002,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",0.3
34341,Men with Brooms,1.369528,4.5,7,7500000,4245870,9/20/2002,"[{""id"": 35, ""name"": ""Comedy""}]",0.42
36046,The Work and the Glory,0.571663,6.1,7,7500000,3347647,11/24/2004,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0.09
12569,Extract,14.652342,5.7,192,8000000,10848783,9/3/2009,"[{""id"": 35, ""name"": ""Comedy""}]",-0.41
73873,Albert Nobbs,7.802245,6.2,132,8000000,5634828,12/21/2011,"[{""id"": 18, ""name"": ""Drama""}]",-0.06
7735,The Wave,25.281197,7.5,841,7500000,19000000,3/11/2008,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",0.42
301365,The Neon Demon,38.150787,6.4,887,7000000,1333124,6/8/2016,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",-0.68
25941,Harry Brown,16.829837,6.7,348,7300000,10329747,11/11/2009,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",0.79
7326,Juno,19.782725,7.0,2244,7500000,231411584,12/5/2007,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",-0.97
681,Diamonds Are Forever,34.634181,6.3,553,7200000,116019547,12/13/1971,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",0.88
238,The Godfather,143.659698,8.4,5893,6000000,245066411,3/14/1972,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",0.32
535,Flashdance,18.422323,6.1,302,4000000,92921203,4/14/1983,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",-0.25
19913,(500) Days of Summer,45.610993,7.2,2904,7500000,60722734,7/17/2009,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0.63
713,The Piano,17.681707,7.1,281,7000000,116700000,5/19/1993,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0.74
77930,Magic Mike,35.897151,6.1,1040,7000000,167221571,6/28/2012,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",-0.51
253,Live and Let Die,30.465138,6.4,533,7000000,161777836,7/5/1973,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",-0.69
57119,Jumping the Broom,4.492455,6.0,56,6600000,37710610,5/6/2011,"[{""id"": 35, ""name"": ""Comedy""}]",0.72
3291,"Good Night, and Good Luck.",17.717681,6.8,273,7000000,54600000,9/16/2005,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",0.87
398,Capote,17.434862,6.8,384,7000000,49084830,9/30/2005,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",0.76
8068,Desperado,25.511217,6.8,881,7000000,25405445,8/25/1995,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",-0.74
10803,Logan's Run,12.268143,6.6,269,9000000,25000000,6/23/1976,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",0.79
682,The Man with the Golden Gun,30.214716,6.3,524,7000000,97572000,12/1/1974,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",-0.93
10117,Action Jackson,6.872784,4.9,50,7000000,20256975,2/12/1988,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",0.2
79316,Devil's Due,14.741589,4.4,216,7000000,36433975,1/8/2014,"[{""id"": 27, ""name"": ""Horror""}]",0.12
2074,Flirting with Disaster,5.500324,6.3,66,7000000,14702438,3/22/1996,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",-0.54
308639,Dope,29.761163,7.2,691,700000,17986781,6/19/2015,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",-0.19
22314,In Too Deep,2.772178,6.2,17,7000000,14011454,8/25/1999,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",-0.22
2662,House of 1000 Corpses,19.301432,6.0,306,7000000,16829545,4/11/2003,"[{""id"": 27, ""name"": ""Horror""}]",0.18
12573,A Serious Man,23.612409,6.6,483,7000000,31430334,10/2/2009,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",-0.28
241771,Beyond the Lights,8.079046,7.0,139,7000000,14618727,9/10/2014,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",0.32
11051,The Last Temptation of Christ,14.672151,7.0,201,7000000,8373585,8/12/1988,"[{""id"": 18, ""name"": ""Drama""}]",-0.8
14578,Outside Providence,2.627232,5.6,30,7000000,7292175,8/16/1999,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",-0.44
16651,The Other Side of Heaven,2.206097,6.7,14,7000000,4720371,4/12/2001,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",-0.49
4251,Veer-Zaara,3.721858,7.4,64,7000000,29385320,11/12/2004,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",-0.32
14112,Auto Focus,7.051521,6.1,56,7000000,2062066,10/18/2002,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",-0.26
71859,We Need to Talk About Kevin,21.276864,7.4,677,7000000,6038942,9/28/2011,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",-0.82
33676,Losin' It,2.550045,4.5,31,7000000,1246141,4/8/1983,"[{""id"": 35, ""name"": ""Comedy""}]",-0.69
30128,I Hope They Serve Beer in Hell,7.155519,5.7,20,7000000,1429299,9/25/2009,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0.03
44835,Hesher,13.635828,6.7,212,7000000,382946,1/22/2010,"[{""id"": 18, ""name"": ""Drama""}]",-0.89
306745,Freeheld,8.184588,7.1,164,7000000,573335,10/2/2015,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",0.06
47088,The Extra Man,2.26778,5.9,29,7000000,453079,8/1/2010,"[{""id"": 35, ""name"": ""Comedy""}]",0.13
110402,Hard to Be a God,3.120016,6.7,41,7000000,1310673,2/27/2013,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",0.29
27004,Ca$h,8.207425,6.0,73,7000000,46488,1/1/2010,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}]",0.82
8374,The Boondock Saints,34.917447,7.2,837,6000000,30471,1/22/1999,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",-0.51
164372,The Snow Queen,5.33861,5.1,47,7000000,12400000,10/11/2012,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}]",0.71
13001,Stargate: The Ark of Truth,8.591387,6.9,140,7000000,8900000,3/11/2008,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",0.17
9571,Dazed and Confused,26.181753,7.4,583,6900000,7993039,9/24/1993,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0.87
82505,House at the End of the Street,25.613197,5.6,555,6900000,44287131,9/21/2012,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",0.09
46738,Incendies,21.285206,7.9,479,6800000,7103838,9/4/2010,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}, {""id"": 9648, ""name"": ""Mystery""}]",-0.49
250546,Annabelle,60.225219,5.6,1517,6500000,255273813,10/2/2014,"[{""id"": 27, ""name"": ""Horror""}]",-0.47
38415,Bran Nue Dae,0.050456,5.2,6,7,7,8/9/2009,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 10749, ""name"": ""Romance""}]",-0.22
650,Boyz n the Hood,17.705671,7.4,364,6500000,57504069,7/12/1991,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",0.16
16620,La Bamba,6.847099,6.8,116,6500000,54215416,7/24/1987,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",-0.55
11033,Dressed to Kill,11.208769,6.8,157,6500000,31899000,6/25/1980,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",0.05
9430,Go,11.142389,7.0,196,6500000,28451622,4/9/1999,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",0.46
8998,Friends with Money,11.885221,5.1,128,6500000,13368437,9/7/2006,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",-0.76
10514,The Andromeda Strain,12.524953,7.0,190,6500000,12376563,3/12/1971,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",0.55
76025,Shame,40.688426,7.0,875,6500000,17693675,10/2/2011,"[{""id"": 18, ""name"": ""Drama""}]",-0.62
4836,Layer Cake,24.0034,7.0,559,6500000,11850214,9/30/2004,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",0.5
14631,The Work and the Glory II: American Zion,2.639106,8.0,6,6500000,2025032,10/21/2005,"[{""id"": 18, ""name"": ""Drama""}]",0.95
